本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
叙	ɕy6	xyu5	xu4	赣			109332		
叛	pʰon3	pon3	pan4	赣			120000		
叟	seu3	seu3	sou3	赣			72730		
叠	tʰiet7	tiet6	die2	赣			115724		
口	kʰiɛu3	kieu3	kou3	赣			370000		
句	tɕy5	jyu4	ju4	赣			222807		
另	lin6	lin5	ling4	赣			102964		
叨	tʰau1	tau1	dao1	赣			104761		
叩	kʰiɛu3	kieu3	kou4	赣			120000		
只	tsɨt7	zet6	zhi3	赣			386050		老1
叫	tɕiɛu5	jieu4	jiao4	赣			370000		
召	tsʰɛu6	ceu5	zhao4	赣			120000		老1
叭	pa0	ba0	ba1	赣			170000		
叮	tin1	din1	ding1	文			120000		
叮	tiaŋ1	diang1	ding1	白			120000		
可	kʰo3	ko3	ke3	赣			370000		
台	tʰai2	tai2	tai2	赣			155000		
史	sɿ3	si3	shi3	赣			145000		
右	iu6	yiu5	you4	赣			150000		
叵	pʰo3	po3	po3	赣			77269		
叶	iɛt7	yet6	ye4	赣			120000		
号	hau6	hau5	hao4	赣			240000		
号	hau2	hau2	hao4	赣			240000		
司	sɿ1	si1	si1	赣			120000		
叹	tʰan3	tan3	tan4	赣			120000		
叼	tieu1	dieu1	diao1	赣			105798		
叽	tɕi1	ji1	ji1	赣			120000		
吁	ɕy1	xyu1	xu1	赣			104996		
各	kɔʔ7	gok6	ge4	赣			140000		
吆	ieu1	yeu1	yao1	赣			104620		
合	hot7	hot6	he2	赣			200000		
吉	tɕit7	jit6	ji2	赣			175000		
吊	tiɛu5	dieu4	diao4	赣			145000		
同	tʰuŋ2	tung2	tong2	赣			370000		
后	hɛu6	heu5	hou4	赣			374793		
吏	li6	li5	li4	赣			103563		
吐	tʰu3	tu3	tu3	赣			170000		
向	ɕiɔŋ5	xiong4	xiang4	赣			225000		
吕	li3	li3	lv3	赣			120000		
吕	ly3	lyu3	lv3	赣			120000		
吗	ma3	ma3	ma5	赣			370000		
君	tɕyn1	jyun1	jun1	赣			120000		
吝	lin6	lin5	lin4	赣			102803		
吞	tʰɛn1	ten1	tun1	赣			160000		本1
吞	tʰun1	tun1	tun1	赣			160000		又1
吟	ȵin5	nin4	yin2	赣			109578		
吠	fɨi6	fei5	fei4	赣			100574		
吡	pʰi3	pi3	bi3	赣			72828		
否	fɛu3	feu3	fou3	赣			155000		
吧	pa1	ba1	ba5	赣			311606		
吨	tin1	din1	dun1	赣			101119		
吩	fɨn1	fen1	fen1	赣			120000		
含	hon2	hon2	han2	赣			130000		
吭	hɔŋ2	hong2	keng1	赣			108120		
启	tɕʰi3	qi3	qi3	赣			120000		
吱	tsɿ1	zi1	zhi1	赣			103969		
吴	u5	wu4	wu2	赣			245000		
吵	tsʰau3	cau3	chao3	赣			120000		
吸	ɕit7	xit6	xi1	赣			120000		
吹	tsʰui1	cui1	chui1	赣			120000		
吻	uən3	wun3	wen3	赣			145000		
吼	hɛu3	heu3	hou3	赣			130000		
呀	ŋa5	nga4	ya5	赣			375300		
呃	ŋiɛt7	ngiet6	e4	赣			90000		
呈	tsʰɨn2	cen2	cheng2	赣			125000		
告	kau5	gau4	gao4	赣			120000		
呐	lat7	lat6	na4	赣			103619		
呓	ȵi6	ni5	yi4	赣			76490		
呕	ŋiɛu3	ngieu3	ou3	赣			170000		
呗	pi5	bi4	bei5	赣			70051		
员	yon5	yuon4	yuan2	赣			225000		
呙	kʰua1	kua1	guo1	赣			18974		
呛	tɕʰiɔŋ3	qiong3	qiang1	赣			120000		
呜	u1	wu1	wu1	赣			120000		
呢	ȵi5	ni4	ne5	赣			350000		
呦	iu1	yiu1	you1	赣			76856		
周	tsɛu1	zeu1	zhou1	赣			370000		本1
呱	kua1	gua1	gu1	赣			90000		
味	ui6	wui5	wei4	赣			145000		
呵	ho1	ho1	he1	赣			120000		
呶	lau5	lau4	nao2	赣			102541		
呷	hat7	hat6	ga1	赣			106712		
呻	sɨn1	sen1	shen1	赣			104829		
咆	pʰau2	pau2	pao2	赣			75949		
咋	tsa3	za3	za3	赣			100525		
和	fo6	fo5	he2	赣	哄	hong3	805815		
咏	iuŋ6	yung5	yong3	赣			120000		
咐	fu0	fu0	fu4	赣			120000		
咒	tsɛu5	zeu4	zhou4	赣			145000		
咕	ku1	gu1	gu1	赣			104335		
咖	kʰa1	ka1	ka1	赣			101072		
咙	luŋ5	lung4	long2	赣			120000		
咛	lin5	lin4	ning2	赣			105083		
咤	tsa1	za1	zha4	赣			106143		
咦	i5	yi4	yi2	赣			73774		
咧	liet7	liet6	lie3	赣			130558		
咨	tsɿ1	zi1	zi1	赣			102506		
咪	mi1	mi1	mi1	赣			105952		
咫	tsɿ3	zi3	zhi3	赣			77280		
咬	ŋau3	ngau3	yao3	赣			120000		
咱	tsʰan2	can2	zan2	赣			157973		
咳	kʰiɛt7	kiet6	ke2	赣			120000		
咸	han2	han2	xian2	赣			120000		老1
咻	ɕy3	xyu3	xiu1	赣			108087		
咽	ien1	yen1	yan4	赣			104563		
咿	ȵi1	ni1	yi1	赣			73519		
哀	ŋai1	ngai1	ai1	赣			120000		
哀	ŋai2	ngai2	ai1	赣			120000		
品	pʰin3	pin3	pin3	赣			145000		
哄	fuŋ3	fung3	hong3	赣			125000		
哆	tsʰɿ3	ci3	duo1	赣			103112		
哇	ua1	wa1	wa5	赣			107830		
哈	ha1	ha1	ha1	赣			190000		
哉	tsai1	zai1	zai1	赣			120000		
响	ɕiɔŋ3	xiong3	xiang3	赣			120000		
哎	ai1	ai1	ai1	赣			129707		
哑	ŋa3	nga3	ya3	赣			120000		
哗	fa1	fa1	hua1	赣			108070		
哙	kʰuai3	kuai3	kuai4	赣			71272		
哝	lɔŋ5	long4	nong2	赣			106890		
哟	iɔʔ7	yok6	yo1	赣			102278		
哥	ko1	go1	ge1	赣			145000		
哦	ŋo5	ngo4	o2	赣			415030		
哨	sau5	sau4	shao4	赣			125000		
哩	li3	li3	li1	赣			342225		
哪	la3	la3	na3	赣			265000		
哭	kʰuʔ7	kuk6	ku1	赣			145000		
哮	hau1	hau1	xiao1	赣			105535		
哲	tsɛt7	zet6	zhe2	赣			124000		
哺	pʰu6	pu5	bu3	赣			109543		
哼	hɛn1	hen1	heng1	赣			120000		
哽	kiɛn3	gien3	geng3	赣			90000		
唁	ȵien6	nien5	yan4	赣			103728		
唆	so1	so1	suo1	赣			175000		本1
唇	sun5	sun4	chun2	赣			150000		老1
唉	ŋai1	ngai1	ai1	赣			107022		
唏	ɕi1	xi1	xi1	赣			79667		
唐	tʰɔŋ2	tong2	tang2	赣			120000		
唠	lau2	lau2	lao2	赣			160000		
唤	fon6	fon5	huan4	赣			120000		
唧	tɕit7	jit6	ji1	赣			105335		
唬	fu3	fu3	hu3	赣			105711		
唯	ui5	wui4	wei2	赣			105512		
唱	tsʰɔŋ3	cong3	chang4	赣			120000		
唾	tʰo3	to3	tuo4	赣			103590		
啁	tsau1	zau1	zhao1	赣			76402		
啃	kʰiɛn3	kien3	ken3	赣			120000		
啄	tɔʔ7	dok6	zhuo2	赣			145000		
商	sɔŋ1	song1	shang1	赣			120000		
啊	ŋa1	nga1	a5	赣			382439		
啕	tʰau2	tau2	tao2	赣			79043		
啖	tʰan6	tan5	dan4	赣			75531		
啡	fɨi1	fei1	fei1	赣			145000		
啤	pʰi2	pi2	pi2	赣			100695		
啥	sa3	sa3	sha2	赣			129630		
啦	la1	la1	la5	赣			230193		
啧	tset7	zet6	ze2	赣			107220		
啬	sɛt7	set6	se4	赣			120000		
啭	tson5	zon4	zhuan4	赣			75941		
啰	lo1	lo1	luo1	赣			370000		
啰	lo5	lo4	luo1	赣			370000		
啴	tʰan1	tan1	chan3	赣			18445		
啸	ɕieu5	xieu4	xiao4	赣			100415		
啻	sɿ5	si4	chi4	赣			79881		
啼	tʰi2	ti2	ti2	赣			120000		
喀	kʰiet7	kiet6	ka1	赣			123445		
喂	ui5	wui4	wei4	赣			120000		
喃	lan5	lan4	nan2	赣			126698		
善	sɛn6	sen5	shan4	赣			120000		
喇	la6	la5	la3	赣			145000		
喈	kai1	gai1	jie1	赣			70322		
喉	hɛu2	heu2	hou2	赣			125000		
喊	han3	han3	han3	赣			120000		
喋	tsʰat8	cat7	die2	赣			100451		
喑	ŋon1	ngon1	yin1	赣			73550		
喔	ŋɔʔ7	ngok6	o1	赣			271019		老1
喘	tsʰon5	con4	chuan3	赣			145000		
喜	ɕi3	xi3	xi3	赣			130000		
喝	hot7	hot6	he1	赣			135000		
喟	kʰuai3	kuai3	kui4	赣			79632		
喤	fen1	fen1	huang2	赣			10032		
喧	ɕyon1	xyuon1	xuan1	赣			120000		
喳	tsa1	za1	zha1	赣			104372		
喷	fɨn5	fen4	pen1	赣			170000		老1
喷	pʰən1	pen1	pen1	赣			170000		新1
喻	y6	yu5	yu4	赣			120000		
喽	lɛu5	leu4	lou2	赣			90000		
喾	kʰuʔ7	kuk6	ku4	赣			77626		
嗄	hɔʔ7	hok6	a2	赣			101977		
嗅	ɕiuŋ5	xiung4	xiu4	赣			120000		
嗉	su5	su4	su4	赣			79215		
嗌	it7	yit6	ai4	赣			77861		
嗑	kot7	got6	ke1	赣			103266		
嗒	tat7	dat6	da1	赣			71331		
嗓	sɔŋ3	song3	sang3	赣			120000		
嗜	sɿ6	si5	shi4	赣			108050		
嗝	kie6	gie5	ge2	赣			90000		
嗞	tsɿ1	zi1	zi1	赣			70043		
嗟	tsᴀ1	za1	jie1	赣			120000		
嗡	uŋ1	wung1	weng1	赣			108149		
嗣	sɿ6	si5	si4	赣			102743		
嗤	tsʰɿ1	ci1	chi1	赣			77494		
嗥	hau2	hau2	hao2	赣			90000		
嗦	so1	so1	suo5	赣			105998		
嗷	ŋau5	ngau4	ao2	赣			70966		
嗽	seu5	seu4	sou4	赣			102097		
嗾	sɛu1	seu1	sou3	赣			90000		
嘀	tset7	zet6	di2	赣			106867		
嘁	tsat7	zat6	qi1	赣			146478		
嘈	tsʰau2	cau2	cao2	赣			72281		
嘉	ka1	ga1	jia1	赣			120000		
嘌	pʰieu1	pieu1	piao4	赣			79926		
嘎	kat7	gat6	ga1	赣			315000	现在/这下	
嘏	ka3	ga3	gu3	赣			16565		
嘘	ɕy1	xyu1	xu1	赣			90000		
嘤	in1	yin1	ying1	赣			70260		
嘬	tsʰui3	cui3	chuai4	赣			70018		
嘱	tsuʔ7	zuk6	zhu3	赣			120000		
嘲	tsau1	zau1	chao2	赣			103946		
嘴	tsui3	zui3	zui3	赣			120000		
嘶	ɕi1	xi1	si1	赣			154749		又1
嘹	lieu5	lieu4	liao2	赣			103469		
嘻	ɕi1	xi1	xi1	赣			120000		
嘿	het7	het6	hei1	赣			109534		
噌	tsʰen1	cen1	ceng1	赣			75746		
噍	tɕʰiɛu6	qieu5	jiao4	赣			90000		
噎	iɛt7	yet6	ye1	赣			90000		
噢	y3	yu3	o1	赣			170176		
噤	tɕʰin6	qin5	jin4	赣			90000		
器	tɕʰi3	qi3	qi4	赣			120000		
噩	ŋɔʔ7	ngok6	e4	赣			105692		
噪	tsau5	zau4	zao4	赣			107674		
噬	sɿ6	si5	shi4	赣			71642		
噱	tɕʰiɔʔ8	qiok7	jue2	赣			86824		老1
嚄	fet8	fet7	huo1	赣			73416		
嚅	ɵ5	o4	ru2	赣			79135		
嚎	hau2	hau2	hao2	赣			120000		
嚏	ti5	di4	ti4	赣			75364		
嚚	ȵin5	nin4	yin2	赣			17749		
嚣	ɕieu1	xieu1	xiao1	赣			145000		
嚷	lɔŋ3	long3	rang3	赣			105287		
嚼	tɕʰiɔʔ8	qiok7	jue2	赣			225000		本1
嚼	tɕioʔ7	jiok6	jue2	赣			225000		又1
囊	lɔːŋ5	long4	nang2	赣			120000		
囚	tɕʰiu2	qiu2	qiu2	赣			120000		
四	sɿ5	si4	si4	赣			360000		
回	fɨi5	fei4	hui2	赣			285000		
囟	ɕin5	xin4	xin4	赣			76873		
因	in1	yin1	yin1	赣			120000		
团	tʰon2	ton2	tuan2	赣			120000		
囤	tʰɨn2	ten2	dun4	赣			125000		老1
园	yon5	yuon4	yuan2	赣			145000		
园	yon5	yuon4	yuan2	赣			145000		
困		kun3	kun4	赣			120000		
囱	ɕin5	xin4	cong1	赣			120000		
围	ui5	wui4	wei2	赣			120000		
国	kuɛt7	guet6	guo2	赣			329470		
图	tʰu2	tu2	tu2	赣			165000		
圃	pu3	bu3	pu3	赣			104063		
圄	ȵy3	nyu3	yu3	赣			76088		
圆	yon5	yuon4	yuan2	赣			170000		
圈	tɕʰyon1	qyuon1	quan1	赣			225000		
圉	ȵy3	nyu3	yu3	赣			78536		
圊	tɕʰin1	qin1	qing1	赣			72381		
圜	fan5	fan4	huan2	赣			79884		
土	tʰu3	tu3	tu3	赣			145000		
圣	sɨn5	sen4	sheng4	赣			120000		
在	tsʰai6	cai5	zai4	赣			431978		本1
圬	u1	wu1	wu1	赣			71824		
圭	kui1	gui1	gui1	赣			72578		
圮	pʰi6	pi5	pi3	赣			77546		
圯	i5	yi4	yi2	赣			74046		
地	tʰi6	ti5	di4	赣			370541		
圹	kʰuɔŋ3	kuong3	kuang4	赣			70305		
场	tsʰɔŋ2	cong2	chang3	赣			154865		
场	tsʰɔŋ3	cong3	chang3	赣			145000		
圾	sat7	sat6	ji1	赣			101059		
址	tsɿ3	zi3	zhi3	赣			120000		
坂	fan3	fan3	ban3	赣			72878		
均	tɕyn1	jyun1	jun1	赣			155000		
坊	fɔŋ5	fong4	fang1	赣			130000		
坎	kʰan3	kan3	kan3	赣			120000		
坏	fai6	fai5	huai4	赣			205000		
坐	tsʰo6	co5	zuo4	赣			175000		
块	kʰuai3	kuai3	kuai4	赣			170000		
坚	tɕiɛn1	jien1	jian1	赣			120000		
坛	tʰan2	tan2	tan2	赣			120000		
坛	tʰon5	ton4	tan2	赣			120000		
坝	pa5	ba4	ba4	赣			104794		
坞	u3	wu3	wu4	赣			70980		
坟	fɨn5	fen4	fen2	赣			120000		
坠	tsʰui6	cui5	zhui4	赣			120000		
坡	po1	bo1	po1	赣			120000		
坤		kun1	kun1	赣			120000		
坦	tʰan3	tan3	tan3	赣			120000		
坭	ȵi3	ni3	ni2	赣			74087		
坯	pʰi1	pi1	pi1	赣			104096		
坳	ŋau1	ngau1	ao4	赣			72351		
坷	kʰo3	ko3	ke3	赣			106334		
垂	tsʰui2	cui2	chui2	赣			120000		
垃	lat7	lat6	la1	赣			100322		
垄	luŋ3	lung3	long3	赣			120000		
垆	lu5	lu4	lu2	赣			72032		
型	ɕin5	xin4	xing2	赣			106597		
垍	tɕʰi6	qi5	ji4	赣			10969		
垒	lui3	lui3	lei3	赣			102790		老1
垓	kai1	gai1	gai1	赣			75521		
垛	tʰo6	to5	duo3	赣			120000	摞	
垠	in5	yin4	yin2	赣			90000		
垡	fat8	fat7	fa2	赣			77853		
垢	kiɛu3	gieu3	gou4	赣			120000		
垣	yon5	yuon4	yuan2	赣			76240		
垤	tʰiet8	tiet7	die2	赣			71622		
垦	kʰiɛn3	kien3	ken3	赣			120000		
垩	ŋɔʔ7	ngok6	e4	赣			78006		
垫	tʰiɛn6	tien5	dian4	赣			170000		
垮	kʰua3	kua3	kua3	赣			145000		
垲	kʰai3	kai3	kai3	赣			17228		
垸	fon5	fon4	yuan4	赣			75048		
埂	kien1	gien1	geng3	赣			150200		
埃	ŋai1	ngai1	ai1	赣			120000		
埋	mai5	mai4	mai2	赣			120000		
埏	sen1	sen1	shan1	赣			15971		
埒	lot7	lot6	lie4	赣			79482		
埘	sɿ5	si4	shi2	赣			72675		
埙	ɕyon1	xyuon1	xun1	赣			77657		
埚	kuo1	guo1	guo1	赣			79394		
埝	tien5	dien4	nian4	赣			78523		
域	yt7	yut6	yu4	赣			195000		
埠	pʰu0	pu0	bu4	赣			145000		
埭	tʰai6	tai5	dai4	赣			70305		
埯	ŋon3	ngon3	an3	赣			109891		
埴	tsʰɿ3	ci3	zhi2	赣			74196		
埸	it7	yit6	yi4	赣			72961		
培	pʰi2	pi2	pei2	赣			109684		
基	tɕi1	ji1	ji1	赣			120000		
埽	sau3	sau3	sao4	赣			71434		
堂	tʰɔŋ2	tong2	tang2	赣			120000		
堆	tui1	dui1	dui1	赣			195000		
堇	tɕin3	jin3	jin3	赣			72874		
堉	yt7	yut6	yu4	赣			71000		
堋	pen5	ben4	peng2	赣			77439		
堑	tɕʰien3	qien3	qian4	赣			72753		
堕	tʰo6	to5	duo4	赣			120000		
堙	in1	yin1	yin1	赣			73558		
堞	tʰiet8	tiet7	die2	赣			70302		
堠	heu6	heu5	hou4	赣			19445		
堡	pau3	bau3	bao3	赣			120000		
堤	tʰi2	ti2	di1	赣			120000		
堪	kʰon1	kon1	kan1	赣			145000		
堰	ien3	yen3	yan4	赣			104782		
堵	tu3	du3	du3	赣			120000		
塈	tɕʰi6	qi5	ji4	赣			16831		
塌	tʰat7	tat6	ta1	赣	误点/错过	wu4 dian3/cuo4 guo4	120000	擦	
塍	sɨn5	sen4	cheng2	赣			120000		
塑	su5	su4	su4	赣			120000		
塔	tʰat7	tat6	ta3	赣			120000		
塘	tʰɔŋ2	tong2	tang2	赣			120000		
塞	sɛt7	set6	sai1	赣			230000		
填	tʰiɛn2	tien2	tian2	赣			180000		
塾	suʔ7	suk6	shu2	赣			90000		
墀	tsʰɿ2	ci2	chi2	赣			77552		
墁	mon5	mon4	man4	赣			71373		
境	tɕin5	jin4	jing4	赣			120000		
墅	ɕy6	xyu5	shu4	赣			106835		老1
墉	iuŋ5	yung4	yong1	赣			79668		
墓	mu6	mu5	mu4	赣			120000		
墙	tɕʰiɔŋ2	qiong2	qiang2	赣			120000		
增	tsɛn1	zen1	zeng1	赣			120000		
墟	ɕy1	xyu1	xu1	赣			109731		
墦	fan5	fan4	fan2	赣			12175		
墩	tɨn1	den1	dun1	赣			120000		
墼	tɕit7	jit6	ji1	赣			78833		
壅	iuŋ1	yung1	yong1	赣			90000		
壑	hɔʔ7	hok6	he4	赣			72620		
壕	hau2	hau2	hao2	赣			90000		
壤	lɔŋ3	long3	rang3	赣			107428		
士	sɿ6	si5	shi4	赣			145000		
壬	lɨn5	len4	ren2	赣			120000		
壮	tsɔŋ5	zong4	zhuang4	赣			120000		
壳	kʰoʔ7	kok6	ke2	赣			145000		
壶	fu5	fu4	hu2	赣			120000		
壹	it7	yit6	yi1	赣			101507		
处	tsʰu3	cu3	chu4	赣			370000		新1
备	pʰi5	pi4	bei4	赣			120000		
复	fuʔ7	fuk6	fu4	赣			195000		
夏	ha6	ha5	xia4	赣			120000		
夔	kʰui2	kui2	kui2	赣			76410		
夕	ɕit7	xit6	xi1	赣			120000		
外	uai6	wai5	wai4	赣			260000		
夙	ɕiuʔ7	xiuk6	su4	赣			72347		老1
多	to1	do1	duo1	赣			390000		
夜	ia6	ya5	ye4	赣			225000		
够	kiɛu5	gieu4	gou4	赣			205000		
夤	in5	yin4	yin2	赣			72571		
伙	fo3	fo3	huo3	赣			120000		
大	tʰo6	to5	da4	赣			394099		
大	tʰai6	tai5	da4	赣			394099		
天	tʰiɛn1	tien1	tian1	赣			250000		
太	tʰai3	tai3	tai4	赣			370000		
夫	fu1	fu1	fu1	赣			145000		
夬	kuai5	guai4	guai4	赣			78966		
夭	ŋau3	ngau3	yao1	赣			101772		
央	iɔŋ1	yong1	yang1	赣			120000		
夯	pʰən6	pen5	hang1	赣			101019		
失	sɨt7	set6	shi1	赣			125000		老2
头	tʰɛu2	teu2	tou2	赣			245000		
夷	i5	yi4	yi2	赣			120000		
夸	kʰua1	kua1	kua1	赣			120000		
夹	kat7	gat6	jia1	赣			255000		
夺	tʰot7	tot6	duo2	赣			195000		老1
奂	fon5	fon4	huan4	赣			79532		
奄	ien3	yen3	yan3	赣			77897		
奇	tɕʰi2	qi2	qi2	赣			145000		
奈	lai6	lai5	nai4	赣			120000		
奉	fuŋ6	fung5	feng4	赣			120000		
奋	ɸən5	fen4	fen4	赣			120000		
奎	kʰui2	kui2	kui2	赣			90000		
奏	tsɛu5	zeu4	zou4	赣			120000		
契	tɕʰi3	qi3	qi4	赣			120000		
奔	pɨn5	ben4	ben1	赣			120000		
奕	it7	yit6	yi4	赣			79495		
奖	tɕiɔŋ3	jiong3	jiang3	赣			120000		
套	tʰau3	tau3	tao4	赣			125000		
奘	tsʰɔŋ6	cong5	zang4	赣			79570		
奚	ɕi1	xi1	xi1	赣			90000		
奠	tʰiɛn6	tien5	dian4	赣			120000		
奢	sa1	sa1	she1	赣			120000		
奥	ŋau5	ngau4	ao4	赣			155000		
奴	lu5	lu4	nu2	赣			120000		
奸	kan1	gan1	jian1	赣			120000		
她	tʰa1	ta1	ta1	官			246424		
好	hau3	hau3	hao3	赣			370000		
妁	tsɔʔ7	zok6	shuo4	赣			74710		
妃	fɨi1	fei1	fei1	赣			145000		
妄	uɔŋ6	wong5	wang4	赣			108099		
妆	tsɔŋ1	zong1	zhuang1	赣			120000		
妇	fu6	fu5	fu4	赣			120000		
妈	ma1	ma1	ma1	赣			145000		
妊	lɨn6	len5	ren4	赣			70401		
妍	ȵiɛn2	nien2	yan2	赣			90000		老1
妒	tu5	du4	du4	赣			120000		
妓	tɕʰi6	qi5	ji4	赣			120000		
妖	iɛu1	yeu1	yao1	赣			120000		
妗	han1	han1	jin4	赣			106577		
妙	miɛu6	mieu5	miao4	赣			145000		
妣	pi3	bi3	bi3	赣			90000		
妤	y5	yu4	yu2	赣			74318		
妥	tʰo3	to3	tuo3	赣			145000		
妨	fɔŋ5	fong4	fang2	赣			120000		
妩	u3	wu3	wu3	赣			101074		
妪	y5	yu4	yu4	赣			77218		
妫	kui1	gui1	gui1	赣			72905		
妯	tsɛu1	zeu1	zhou2	赣			132456		
妲	tat7	dat6	da2	赣			70178		
妹	mi6	mi5	mei4	赣			130000		
妻	tɕʰi1	qi1	qi1	赣			120000		
妾	tɕʰiɛt7	qiet6	qie4	赣			120000		
姆	m6	m5	mu3	赣			145000		
姊	tsɿ3	zi3	zi3	赣			120000		
始	sɿ3	si3	shi3	赣			120000		
姐	tɕia3	jia3	jie3	赣			145000		
姒	sɿ6	si5	si4	赣			73758		
姓	ɕiaŋ5	xiang4	xing4	白			145000		
委	ui3	wui3	wei3	赣			140000		
姗	san1	san1	shan1	赣			71980		
姘	pʰin1	pin1	pin1	赣			90000		
姚	iɛu5	yeu4	yao2	赣			120000		
姜	tɕiɔŋ1	jiong1	jiang1	赣			145000		
姝	tɕʰy1	qyu1	shu1	赣			76637		
姞	tɕʰit8	qit7	ji2	赣			10329		
姣	kau3	gau3	jiao1	赣			77083		
姥	mu3	mu3	lao3	赣			104815		
姨	i5	yi4	yi2	赣			120000		
姬	tɕi1	ji1	ji1	赣			73601		
姹	tu5	du4	cha4	赣			107348		
姻	in1	yin1	yin1	赣			120000		
姽	kui3	gui3	gui3	赣			19877		
姿	tsɿ1	zi1	zi1	赣			120000		
威	ui1	wui1	wei1	赣			120000		
娃	ua2	wa2	wa2	赣			120000		
娄	li5	li4	lou2	赣			102331		
娅	ŋa5	nga4	ya4	赣			71302		
娆	leu3	leu3	rao2	赣			71175		
娇	tɕiɛu1	jieu1	jiao1	赣			120000		
娈	lon3	lon3	luan2	赣			75846		
娉	pʰin3	pin3	ping1	赣			70966		
娌	li3	li3	li3	赣			73590		
娑	so1	so1	suo1	赣			79296		
娓	ui3	wui3	wei3	赣			77188		
娜	la6	la5	na4	赣			100370		
娟	tɕyon1	jyuon1	juan1	赣			109714		
娠	sɨn1	sen1	shen1	赣			90000		
娣	tʰi6	ti5	di4	赣			73898		
娥	ŋo5	ngo4	e2	赣			120000		
娩	mien3	mien3	mian3	赣			75136		
娱	ȵy5	nyu4	yu2	赣			101372		
娲	kua1	gua1	wa1	赣			106778		
娴	han2	han2	xian2	赣			177516		老1
娶	tɕʰy3	qyu3	qu3	赣			120000		
婆	pʰo2	po2	po2	赣			140000		
婉	uon3	won3	wan3	赣			145000		
婕	tɕiet7	jiet6	jie2	赣			75578		
婚	fɨn1	fen1	hun1	赣			120000		
婞	ɕin6	xin5	xing4	赣			15479		
婢	pʰi6	pi5	bi4	赣			79304		
婧	tɕin1	jin1	jing4	赣			76296		
婪	lan5	lan4	lan2	赣			100720		
婳	fet8	fet7	hua4	赣			11878		
婴	in1	yin1	ying1	赣			145000		
婵	sen5	sen4	chan2	赣			72737		
婶	sɨn3	sen3	shen3	赣			145000		
婺	u6	wu5	wu4	赣			90000		
婿	ɕy5	xyu4	xu4	赣			120000		
媒	mi5	mi4	mei2	赣			145000		
媚	mi6	mi5	mei4	赣			108107		
媛	yon5	yuon4	yuan4	赣			77554		
媪	ŋau3	ngau3	ao3	赣			77046		
媲	pʰi3	pi3	pi4	赣			72247		
媳	ɕit7	xit6	xi2	赣			120000		
媵	sen6	sen5	ying4	赣			101920		
媸	tsʰɿ1	ci1	chi1	赣			78268		
媾	kieu5	gieu4	gou4	赣			75542		
嫁	ka5	ga4	jia4	赣			145000		
嫂	sau3	sau3	sao3	赣			120000		
嫉	tɕʰit7	qit6	ji2	赣			108597		老1
嫌	ɕiɛn5	xien4	xian2	赣	讨厌	tao3 yan4	145000		
嫔	pʰin2	pin2	pin2	赣			70391		
嫖	pʰiɛu2	pieu2	piao2	赣			90000		
嫚	man6	man5	man1	赣			77877		
嫠	li5	li4	li2	赣			70435		
嫡	tit7	dit6	di2	赣			90000		
嫣	ɕien1	xien1	yan1	赣			75163		
嫩	lɨn6	len5	nen4	赣			260000		新1
嫩	lun6	lun5	nen4	赣			260000		老1
嫪	lau5	lau4	lao4	赣			11588		
嫫	mu5	mu4	mo2	赣			71984		
嫱	tɕʰiɔŋ2	qiong2	qiang2	赣			73226		
嬉	ɕi1	xi1	xi1	赣			78730		
嬖	pi5	bi4	bi4	赣			71949		
嬗	tan3	dan3	shan4	赣			78682		
嬴	in5	yin4	ying2	赣			70306		
孀	sɔŋ1	song1	shuang1	赣			76005		
子	tsɿ3	zi3	zi5	赣			450000		
孑	kai3	gai3	jie2	赣			95000		
孓	kuŋ3	gung3	jue2	赣			78255		
孔	kʰuŋ3	kung3	kong3	赣			170000		
孕	yn6	yun5	yun4	赣			120000		
孕	lun6	lun5	yun4	赣			120000		
字	tsʰɿ6	ci5	zi4	赣			380000		
存	tsʰun2	cun2	cun2	赣			170000		
孙	sun1	sun1	sun1	赣			120000		
孚	fu5	fu4	fu2	赣			98499		
孛	pʰi6	pi5	bei4	赣			76409		
孜	tsɿ1	zi1	zi1	赣			72017		
孝	hau3	hau3	xiao4	赣			145000		
季	tɕi5	ji4	ji4	赣			120000		
孥	lu3	lu3	nu2	赣			73020		
学	hɔʔ8	hok7	xue2	赣			370000		本1
学	hoʔ7	hok6	xue2	赣			370000		又1
孩	hai2	hai2	hai2	赣			120000		
孰	suʔ8	suk7	shu2	赣			77700		
孱	tsʰan2	can2	can4	赣			108723		
孳	tsɿ1	zi1	zi1	赣			77000		
孵	fu1	fu1	fu1	赣			100877		
孺	ɵ6	o5	ru2	赣			123000		本1
孽	ȵiɛt7	niet6	nie4	赣			120000		
宁	lin5	lin4	ning2	赣			120000		
它	tʰa1	ta1	ta1	官			358175		
宄	kui3	gui3	gui3	赣			13910		
宅	tsʰɛt7	cet6	zhai2	赣			145000		老1
宇	y3	yu3	yu3	赣			120000		
守	seu3	seu3	shou3	赣			120000		本1
安	ŋon1	ngon1	an1	赣			245000		
宋	suŋ5	sung4	song4	赣			145000		
宏	fɛn2	fen2	hong2	赣			125000		本1
宏	ɸʊŋ5	fung4	hong2	赣			125000		又1
宓	mɛt7	met6	mi4	赣			70631		
宕	tʰɔŋ6	tong5	dang4	赣			75870		
宗	tsuŋ1	zung1	zong1	赣			170000		
