本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
人民英雄纪念碑		nin min yin xiung ji nien bi	ren2 min2 ying1 xiong2 ji4 nian4 bei1	赣			825		
人民解放军		nin min gai fong jyun	ren2 min2 jie3 fang4 jun1	赣			1492		
人民解放军总部		nin min gai fong jyun zeng pu	ren2 min2 jie3 fang4 jun1 zong3 bu4	赣			150		
人民解放战争		nin min gai fong zan zang	ren2 min2 jie3 fang4 zhan4 zheng1	赣			537		
人民警察		nin min jin ca	ren2 min2 jing3 cha2	赣			49		
人民银行		nin min ngin hang	ren2 min2 yin2 hang2	赣			53		
人民院		nin min yon	ren2 min2 yuan4	赣			6		
人气		nin qi	ren2 qi4	赣			425		
人治		nin zi	ren2 zhi4	赣			34		
人流		nin liu	ren2 liu2	赣			268		
人流量		nin liu liong	ren2 liu2 liang4	赣			23		
人浮于事		nin feu yu su	ren2 fu2 yu2 shi4	赣			29		
人海		nin hoi	ren2 hai3	赣			32		
人海战术		nin hoi zan xyu	ren2 hai3 zhan4 shu4	赣			20		
人满为患		nin mon wei fon	ren2 man3 wei2 huan4	赣			56		
人潮		nin ceu	ren2 chao2	赣			42		
人烟		nin yen	ren2 yan1	赣			91		
人烟稀少		nin yen xi seu	ren2 yan1 xi1 shao3	赣			74		
人烟稠密		nin yen ceu mi	ren2 yan1 chou2 mi4	赣			27		
人物		nin wu	ren2 wu4	赣			10520		
人物奖		nin wu jiong	ren2 wu4 jiang3	赣			7		
人物画		nin wu fa	ren2 wu4 hua4	赣			90		
人犯		nin fan	ren2 fan4	赣			122		
人猿		nin yon	ren2 yuan2	赣			10		
人理		nin li	ren2 li3	赣			44		
人生		nin sang	ren2 sheng1	赣			4255		
人生在世		nin sang coi si	ren2 sheng1 zai4 shi4	赣			54		
人生地不熟		nin sang ti bei xu	ren2 sheng1 di4 bu4 shu2	赣			37		
人生如梦		nin sang lu meng	ren2 sheng1 ru2 meng4	赣			12		
人生自古谁无死		nin sang cu gu xyu wu su	ren2 sheng1 zi4 gu3 shei2 wu2 si3	赣			15		
人生观		nin sang guon	ren2 sheng1 guan1	赣			178		
人生路		nin sang lu	ren2 sheng1 lu4	赣			7		
人皆有之		nin gai yiu zi	ren2 jie1 you3 zhi1	赣			27		
人眼		nin ngan	ren2 yan3	赣			112		
人确		nin ko	ren2 que4	赣			27		
人神共愤		nin sen kung fen	ren2 shen2 gong4 fen4	赣			9		
人祸		nin fo	ren2 huo4	赣			27		
人种		nin jiung	ren2 zhong3	赣			270		
人种学		nin jiung ho	ren2 zhong3 xue2	赣			14		
人称		nin cen	ren2 cheng1	赣			485		
人类		nin lei	ren2 lei4	赣			9464		
人类学		nin lei ho	ren2 lei4 xue2	赣			282		
人类学家		nin lei ho ga	ren2 lei4 xue2 jia1	赣			71		
人类学系		nin lei ho xi	ren2 lei4 xue2 xi4	赣			7		
人类学者		nin lei ho jia	ren2 lei4 xue2 zhe3	赣			17		
人粪尿		nin fen nieu	ren2 fen4 niao4	赣			11		
人缘		nin yon	ren2 yuan2	赣			140		
人群		nin qyun	ren2 qun2	赣			2369		
人老珠黄		nin lau jyu wong	ren2 lao3 zhu1 huang2	赣			7		
人脑		nin lau	ren2 nao3	赣			141		
人脸		nin lien	ren2 lian3	赣			135		
人艺		nin ni	ren2 yi4	赣			22		
人行		nin hang	ren2 xing2	赣			391		
人行横道		nin hang wang tau	ren2 xing2 heng2 dao4	赣			7		
人行道		nin hang tau	ren2 xing2 dao4	赣			469		
人言可畏		nin nien kie wei	ren2 yan2 ke3 wei4	赣			10		
人证		nin zen	ren2 zheng4	赣			25		
人财两空		nin coi yong kung	ren2 cai2 liang3 kong1	赣			11		
人财物		nin coi wu	ren2 cai2 wu4	赣			21		
人质		nin zi	ren2 zhi4	赣			245		
人贩子		nin fan zu	ren2 fan4 zi5	赣			58		
人身		nin sen	ren2 shen1	赣			1375		
人身权		nin sen qon	ren2 shen1 quan2	赣			20		
人身自由		nin sen cu yiu	ren2 shen1 zi4 you2	赣			71		
人迹		nin ji	ren2 ji4	赣			226		
人迹罕至		nin ji hon zi	ren2 ji4 han3 zhi4	赣			78		
人选		nin xon	ren2 xuan3	赣			1981		
人造		nin cau	ren2 zao4	赣			1330		
人造丝		nin cau su	ren2 zao4 si1	赣			32		
人造卫星		nin cau wei xin	ren2 zao4 wei4 xing1	赣			163		
人造板		nin cau ban	ren2 zao4 ban3	赣			37		
人造棉		nin cau mien	ren2 zao4 mian2	赣			23		
人造石油		nin cau xia yiu	ren2 zao4 shi2 you2	赣			8		
人造纤维		nin cau qien wei	ren2 zao4 xian1 wei2	赣			42		
人造革		nin cau gie	ren2 zao4 ge2	赣			48		
人逢喜事精神爽		nin feng xi su jiang sen song	ren2 feng2 xi3 shi4 jing1 shen2 shuang3	赣			8		
人道		nin tau	ren2 dao4	赣			133		
人道主义		nin tau jyu ni	ren2 dao4 zhu3 yi4	赣			351		
人道报		nin tau bau	ren2 dao4 bao4	赣			10		
人间		nin gan	ren2 jian1	赣			1942		
人间地狱		nin gan ti yu	ren2 jian1 di4 yu4	赣			21		
人间天上		nin gan tien song	ren2 jian1 tian1 shang4	赣			10		
人间天上		nin gan tien xiong	ren2 jian1 tian1 shang4	赣			10		
人间天堂		nin gan tien tong	ren2 jian1 tian1 tang2	赣			19		
人防		nin fong	ren2 fang2	赣			32		
人阵		nin zen	ren2 zhen4	赣			32		
人际		nin ji	ren2 ji4	赣			231		
人际关系		nin ji guan xi	ren2 ji4 guan1 xi4	赣			473		
人际关系		nin ji kuan xi	ren2 ji4 guan1 xi4	赣			473		
人非圣贤		nin fi sen xien	ren2 fei1 sheng4 xian2	赣			11		
人非草木		nin fi cau mu	ren2 fei1 cao3 mu4	赣			11		
人面		nin mien	ren2 mian4	赣			148		
人面兽心		nin mien seu xin	ren2 mian4 shou4 xin1	赣			10		
人面桃花		nin mien tau fa	ren2 mian4 tao2 hua1	赣			28		
人马		nin ma	ren2 ma3	赣			3354		
人马座		nin ma co	ren2 ma3 zuo4	赣			43		
人高马大		nin gau ma tai	ren2 gao1 ma3 da4	赣			13		
人鱼		nin nyu	ren2 yu2	赣			43		
人龙		nin liung	ren2 long2	赣			56		
亿万		yi wan	yi4 wan4	赣			389		
亿万人民		yi wan nin min	yi4 wan4 ren2 min2	赣			27		
亿万年		yi wan nien	yi4 wan4 nian2	赣			25		
亿两		yi yong	yi4 liang3	赣			7		
亿个		yi go	yi4 ge4	赣			40		
亿亩		yi meu	yi4 mu3	赣			15		
亿人次		yi nin cu	yi4 ren2 ci4	赣			51		
亿份		yi fen	yi4 fen4	赣			28		
亿余元		yi yu yon	yi4 yu2 yuan2	赣			24		
亿倍		yi pi	yi4 bei4	赣			7		
亿元		yi yon	yi4 yuan2	赣			15600		
亿兆		yi zeu	yi4 zhao4	赣			8		
亿光年		yi guong nien	yi4 guang1 nian2	赣			14		
亿克朗		yi kie long	yi4 ke4 lang3	赣			6		
亿公斤		yi gung jin	yi4 gong1 jin1	赣			8		
亿公顷		yi gung qin	yi4 gong1 qing3	赣			66		
亿刀		yi dau	yi4 dao1	赣			8		
亿分		yi fen	yi4 fen1	赣			11		
亿加元		yi ga yon	yi4 jia1 yuan2	赣			6		
亿千克		yi qien kie	yi4 qian1 ke4	赣			15		
亿千瓦		yi qien nga	yi4 qian1 wa3	赣			82		
亿千瓦时		yi qien nga si	yi4 qian1 wa3 shi2	赣			283		
亿千米		yi qien mi	yi4 qian1 mi3	赣			12		
亿发		yi fai	yi4 fa1	赣			11		
亿只		yi zi	yi4 zhi3	赣			25		
亿台		yi toi	yi4 tai2	赣			9		
亿吨		yi den	yi4 dun1	赣			1135		
亿吨级		yi den ji	yi4 dun1 ji2	赣			6		
亿多		yi do	yi4 duo1	赣			68		
亿多两		yi do yong	yi4 duo1 liang3	赣			17		
亿多元		yi do yon	yi4 duo1 yuan2	赣			297		
亿多吨		yi do den	yi4 duo1 dun1	赣			22		
亿多年		yi do nien	yi4 duo1 nian2	赣			16		
亿多立方米		yi do li fong mi	yi4 duo1 li4 fang1 mi3	赣			14		
亿多美元		yi do mi yon	yi4 duo1 mei3 yuan2	赣			23		
亿多辆次		yi do liong cu	yi4 duo1 liang4 ci4	赣			34		
亿客隆		yi ka leng	yi4 ke4 long2	赣			8		
亿左右		yi zo yiu	yi4 zuo3 you4	赣			27		
亿平方米		yi piang fong mi	yi4 ping2 fang1 mi3	赣			7		
亿年		yi nien	yi4 nian2	赣			298		
亿度		yi tu	yi4 du4	赣			81		
亿张		yi jiong	yi4 zhang1	赣			17		
亿户		yi fu	yi4 hu4	赣			11		
亿支		yi zi	yi4 zhi1	赣			12		
亿斤		yi jin	yi4 jin1	赣			13		
亿日		yi ni	yi4 ri4	赣			13		
亿日元		yi ni yon	yi4 ri4 yuan2	赣			172		
亿条		yi tieu	yi4 tiao2	赣			8		
亿株		yi jyu	yi4 zhu1	赣			257		
亿桶		yi teng	yi4 tong3	赣			19		
亿次		yi cu	yi4 ci4	赣			28		
亿法郎		yi fa long	yi4 fa3 lang2	赣			25		
亿港元		yi gong yon	yi4 gang3 yuan2	赣			54		
亿澳元		yi ngau yon	yi4 ao4 yuan2	赣			9		
亿片		yi pien	yi4 pian4	赣			23		
亿瓶		yi pin	yi4 ping2	赣			6		
亿立方米		yi li fong mi	yi4 li4 fang1 mi3	赣			1534		
亿等		yi den	yi4 deng3	赣			6		
亿米		yi mi	yi4 mi3	赣			14		
亿粒		yi li	yi4 li4	赣			11		
亿美元		yi mi yon	yi4 mei3 yuan2	赣			3217		
亿美金		yi mi jin	yi4 mei3 jin1	赣			10		
亿股		yi gu	yi4 gu3	赣			113		
亿英镑		yi yin bong	yi4 ying1 bang4	赣			52		
亿部		yi pu	yi4 bu4	赣			25		
亿镑		yi bong	yi4 bang4	赣			6		
亿韩元		yi hon yon	yi4 han2 yuan2	赣			6		
亿马克		yi ma kie	yi4 ma3 ke4	赣			22		
什一税		xia yi xyu	shen2 yi1 shui4	赣			25		
什么		xia me	shen2 me5	赣			59317		
什么样		xia me yong	shen2 me5 yang4	赣			1849		
什切青		xia qie qiang	shen2 qie4 qing1	赣			14		
什刹海		xia sai hoi	shen2 sha1 hai3	赣			30		
什叶派		xia ye pai	shen2 ye4 pai4	赣			149		
什物		xia wu	shi2 wu4	赣			89		
什科夫		xia ko fu	shen2 ke1 fu1	赣			27		
什维利		xia wei li	shen2 wei2 li4	赣			9		
什邡		xia fong	shen2 fang1	赣			7		
什锦		xia min	shi2 jin3	赣			14		
仁丹		nin dan	ren2 dan1	赣			9		
仁义		nin ni	ren2 yi4	赣			314		
仁义之师		nin ni zi si	ren2 yi4 zhi1 shi1	赣			33		
仁义之师		nin ni zi su	ren2 yi4 zhi1 shi1	赣			33		
仁义道德		nin ni tau de	ren2 yi4 dao4 de2	赣			58		
仁人		nin nin	ren2 ren2	赣			23		
仁人义士		nin nin ni si	ren2 ren2 yi4 shi4	赣			16		
仁人君子		nin nin jyun zu	ren2 ren2 jun1 zi3	赣			13		
仁人志士		nin nin zi si	ren2 ren2 zhi4 shi4	赣			43		
仁兄		nin xiang	ren2 xiong1	赣			566		
仁厚		nin heu	ren2 hou4	赣			65		
仁和		nin ho	ren2 he2	赣			27		
仁天皇		nin tien fong	ren2 tian1 huang2	赣			6		
仁学		nin ho	ren2 xue2	赣			12		
仁安羌		nin ngon kuong	ren2 an1 qiang1	赣			11		
仁寿		nin seu	ren2 shou4	赣			70		
仁川		nin qon	ren2 chuan1	赣			73		
仁德		nin de	ren2 de2	赣			30		
仁心		nin xin	ren2 xin1	赣			18		
仁怀		nin fai	ren2 huai2	赣			18		
仁怀市		nin fai si	ren2 huai2 shi4	赣			6		
仁意		nin yi	ren2 yi4	赣			16		
仁慈		nin cu	ren2 ci2	赣			203		
仁政		nin zen	ren2 zheng4	赣			99		
仁爱		nin ngoi	ren2 ai4	赣			58		
仁者		nin jia	ren2 zhe3	赣			38		
仁者见仁		nin jia jien nin	ren2 zhe3 jian4 ren2	赣			23		
仁至义尽		nin zi ni qin	ren2 zhi4 yi4 jin4	赣			32		
仄声		ze xiang	ze4 sheng1	赣			12		
仅仅		jin jin	jin3 jin3	赣			3286		
仅以身免		jin yi sen mien	jin3 yi3 shen1 mian3	赣			6		
仅供参考		jin jiung can kau	jin3 gong1 can1 kao3	赣			621		
仅只		jin zi	jin3 zhi3	赣			41		
仅次于		jin cu yu	jin3 ci4 yu2	赣			2032		
仅此而已		jin cu e yi	jin3 ci3 er2 yi3	赣			45		
仆人		pu nin	pu2 ren2	赣			904		
仆从		pu qiung	pu2 cong2	赣			90		
仆从国		pu qiung gue	pu2 cong2 guo2	赣			11		
仆倒		pu dau	pu1 dao4	赣			7		
仆妇		pu fu	pu2 fu4	赣			120		
仆役		pu yi	pu2 yi4	赣			141		
仇世华		ceu si fa	chou2 shi4 hua2	赣			10		
仇人		ceu nin	chou2 ren2	赣			472		
仇士华		ceu si fa	chou2 shi4 hua2	赣			9		
仇士良		ceu si liong	chou2 shi4 liang2	赣			15		
仇子明		ceu zu miang	chou2 zi5 ming2	赣			6		
仇家		ceu ga	chou2 jia1	赣			127		
仇富		ceu fu	chou2 fu4	赣			15		
仇得报		ceu de bau	chou2 de2 bao4	赣			10		
仇必报		ceu bi bau	chou2 bi4 bao4	赣			9		
仇志海		ceu zi hoi	chou2 zhi4 hai3	赣			11		
仇怨		ceu yon	chou2 yuan4	赣			99		
仇恨		ceu hen	chou2 hen4	赣			696		
仇敌		ceu di	chou2 di2	赣			152		
仇未复		ceu wei fu	chou2 wei4 fu4	赣			8		
仇未报		ceu wei bau	chou2 wei4 bao4	赣			12		
仇杀		ceu sai	chou2 sha1	赣			44		
仇松年		ceu seng nien	chou2 song1 nian2	赣			8		
仇池		ceu ci	chou2 chi2	赣			14		
仇洋		ceu yong	chou2 yang2	赣			8		
仇深似		ceu sen si	chou2 shen1 shi4	赣			24		
仇者		ceu jia	chou2 zhe3	赣			7		
仇萌芽		ceu men nga	chou2 meng2 ya2	赣			16		
仇视		ceu si	chou2 shi4	赣			143		
仇隙		ceu xi	chou2 xi4	赣			30		
今不如昔		jin bei lu xi	jin1 bu4 ru2 xi1	赣			6		
今世		jin si	jin1 shi4	赣			62		
今人		jin nin	jin1 ren2	赣			154		
今儿		jin e	jin1 er2	赣			688		
今儿个		jin e go	jin1 er2 ge4	赣			212		
今冬		jin deng	jin1 dong1	赣			22		
今后		jin heu	jin1 hou4	赣			3051		
今夏		jin ha	jin1 xia4	赣			58		
今夕		jin xi	jin1 xi1	赣			36		
今夜		jin ya	jin1 ye4	赣			753		
今天		jin tien	jin1 tian1	赣			15960		
今宵		jin xieu	jin1 xiao1	赣			34		
今年		jin nien	jin1 nian2	赣			9959		
今年初		jin nien qyu	jin1 nian2 chu1	赣			108		
今年底		jin nien di	jin1 nian2 di3	赣			27		
今德		jin de	jin1 de2	赣			128		
今文		jin wen	jin1 wen2	赣			67		
今日		jia ni	jin1 ri4	赣			60000		
今明		jin miang	jin1 ming2	赣			17		
今昔		jin xi	jin1 xi1	赣			26		
今春		jin qyun	jin1 chun1	赣			62		
今晚		jin wan	jin1 wan3	赣			1509		
今晚报		jin wan bau	jin1 wan3 bao4	赣			21		
今晨		jin cen	jin1 chen2	赣			36		
今朝		jin zeu	jin1 zhao1	赣			130		
今朝有酒今朝醉		jin zeu yiu jiu jin zeu ji	jin1 zhao1 you3 jiu3 jin1 zhao1 zui4	赣			12		
今正阳		jin jiang yong	jin1 zheng4 yang2	赣			128		
今生		jin sang	jin1 sheng1	赣			126		
今生今世		jin sang jin si	jin1 sheng1 jin1 shi4	赣			58		
今番		jin fan	jin1 fan1	赣			149		
今秋		jin qiu	jin1 qiu1	赣			13		
今译		jin ni	jin1 yi4	赣			17		
今非昔比		jin fi xi bi	jin1 fei1 xi1 bi3	赣			43		
今音		jin yin	jin1 yin1	赣			11		
介东		kai deng	jie4 dong1	赣			8		
介乎		kai fu	jie4 hu1	赣			65		
介于		kai yu	jie4 yu2	赣			810		
介休		kai xiu	jie4 xiu1	赣			28		
介休县		kai xiu xon	jie4 xiu1 xian4	赣			7		
介入		kai lu	jie4 ru4	赣			684		
介入性		kai lu xin	jie4 ru4 xing4	赣			8		
介壳		kai ko	jie4 ke2	赣			47		
介子		kai zu	jie4 zi5	赣			125		
介导		kai dau	jie4 dao3	赣			12		
介怀		kai fai	jie4 huai2	赣			13		
介意		kai yi	jie4 yi4	赣			203		
介电常数		kai tien qiong su	jie4 dian4 chang2 shu4	赣			15		
介电损耗		kai tien sen hau	jie4 dian4 sun3 hao4	赣			6		
介石		kai xia	jie4 shi2	赣			6		
介素		kai su	jie4 su4	赣			6		
介绍		kai seu	jie4 shao4	赣			8926		
介绍信		kai seu xin	jie4 shao4 xin4	赣			59		
介绍所		kai seu so	jie4 shao4 suo3	赣			63		
介词		kai cu	jie4 ci2	赣			65		
介质		kai zi	jie4 zhi4	赣			942		
介面		kai mien	jie4 mian4	赣			8		
介音		kai yin	jie4 yin1	赣			7		
仍旧		len qiu	reng2 jiu4	赣			1618		
仍然		len len	reng2 ran2	赣			8526		
从一而终		qiung yi e jiung	cong2 yi1 er2 zhong1	赣			27		
从不		qiung bei	cong2 bu4	赣			1386		
从业		qiung nie	cong2 ye4	赣			1346		
从业者		qiung nie jia	cong2 ye4 zhe3	赣			126		
从严		qiung nien	cong2 yan2	赣			317		
从中		qiung jiung	cong2 zhong1	赣			1170		
从中作梗		qiung jiung zo gien	cong2 zhong1 zuo4 geng3	赣			10		
从中渔利		qiung jiung yu li	cong2 zhong1 yu2 li4	赣			6		
从乾清		qiung qien qiang	cong2 qian2 qing1	赣			8		
从乾清		qiung qien qin	cong2 qian2 qing1	赣			8		
从事		qiung su	cong2 shi4	赣			7036		
从今		qiung jin	cong2 jin1	赣			208		
从今以后		qiung jin yi heu	cong2 jin1 yi3 hou4	赣			130		
从从容容		qiung qiung yiung yiung	cong2 cong2 rong2 rong2	赣			16		
从众		qiung qiung	cong2 zhong4	赣			42		
从优		qiung yiu	cong2 you1	赣			21		
从俗		qiung su	cong2 su2	赣			9		
从健妇		qiung qien fu	cong2 jian4 fu4	赣			6		
从军		qiung jyun	cong2 jun1	赣			201		
从军记		qiung jyun ji	cong2 jun1 ji4	赣			6		
从刑		qiung xin	cong2 xing2	赣			12		
从前		qiung qien	cong2 qian2	赣			1310		
从化市		qiung fa si	cong2 hua4 shi4	赣			6		
从古到今		qiung gu dau jin	cong2 gu3 dao4 jin1	赣			50		
从古至今		qiung gu zi jin	cong2 gu3 zhi4 jin1	赣			49		
从句		qiung jyu	cong2 ju4	赣			36		
从命		qiung miang	cong2 ming4	赣			72		
从商		qiung xiong	cong2 shang1	赣			39		
从善如流		qiung sen lu liu	cong2 shan4 ru2 liu2	赣			21		
从大清		qiung tai qiang	cong2 da4 qing1	赣			131		
从大清		qiung tai qin	cong2 da4 qing1	赣			131		
从天而降		qiung tien e gong	cong2 tian1 er2 jiang4	赣			116		
从头		qiung teu	cong2 tou2	赣			318		
从头到尾		qiung teu dau mi	cong2 tou2 dao4 wei3	赣			159		
从头至尾		qiung teu zi mi	cong2 tou2 zhi4 wei3	赣			108		
从始至终		qiung si zi jiung	cong2 shi3 zhi4 zhong1	赣			39		
从宁远		qiung ning yon	cong2 ning2 yuan3	赣			9		
从实		qiung si	cong2 shi2	赣			26		
从容		qiung yiung	cong2 rong2	赣			498		
从容不迫		qiung yiung bei po	cong2 rong2 bu4 po4	赣			240		
从容就义		qiung yiung qiu ni	cong2 rong2 jiu4 yi4	赣			15		
从容应对		qiung yiung yin dei	cong2 rong2 ying4 dui4	赣			21		
从容自若		qiung yiung cu lo	cong2 rong2 zi4 ruo4	赣			7		
从宽		qiung kuon	cong2 kuan1	赣			51		
从小		qiung xieu	cong2 xiao3	赣			1254		
从小儿		qiung xieu e	cong2 xiao3 er2	赣			59		
从小到大		qiung xieu dau tai	cong2 xiao3 dao4 da4	赣			77		
从属		qiung xu	cong2 shu3	赣			317		
从属性		qiung xu xin	cong2 shu3 xing4	赣			8		
从崇祯		qiung qiung zen	cong2 chong2 zhen1	赣			24		
从师		qiung si	cong2 shi1	赣			103		
从师		qiung su	cong2 shi1	赣			103		
从彰义		qiung jiong ni	cong2 zhang1 yi4	赣			7		
从德胜		qiung de sen	cong2 de2 sheng4	赣			12		
从心所欲		qiung xin so yu	cong2 xin1 suo3 yu4	赣			7		
从快		qiung kuai	cong2 kuai4	赣			16		
从慧梅		qiung fi mi	cong2 hui4 mei2	赣			7		
从戎		qiung leng	cong2 rong2	赣			9		
从政		qiung zen	cong2 zheng4	赣			249		
从教		qiung gau	cong2 jiao4	赣			30		
从文件		qiung wen qien	cong2 wen2 jian4	赣			16		
从无到有		qiung wu dau yiu	cong2 wu2 dao4 you3	赣			53		
从早到晚		qiung zau dau wan	cong2 zao3 dao4 wan3	赣			72		
从晨鸣		qiung cen miang	cong2 chen2 ming2	赣			6		
从未		qiung wei	cong2 wei4	赣			1517		
从未有过		qiung wei yiu guo	cong2 wei4 you3 guo4	赣			214		
从权		qiung qon	cong2 quan2	赣			22		
从来		qiung loi	cong2 lai2	赣			3548		
从来不		qiung loi bei	cong2 lai2 bu4	赣			952		
从此		qiung cu	cong2 ci3	赣			5348		
从此以后		qiung cu yi heu	cong2 ci3 yi3 hou4	赣			82		
从永平		qiung yiung piang	cong2 yong3 ping2	赣			7		
从江		qiung gong	cong2 jiang1	赣			51		
从没		qiung me	cong2 mei2	赣			547		
从海道		qiung hoi tau	cong2 hai3 dao4	赣			9		
从犯		qiung fan	cong2 fan4	赣			31		
从简		qiung gan	cong2 jian3	赣			46		
从紧		qiung jin	cong2 jin3	赣			6		
从翰香		qiung hon xiong	cong2 han4 xiang1	赣			13		
从而		qiung e	cong2 er2	赣			7775		
从良		qiung liong	cong2 liang2	赣			31		
从谏如流		qiung han lu liu	cong2 jian4 ru2 liu2	赣			22		
从轻		qiung qiang	cong2 qing1	赣			89		
从轻发落		qiung qiang fai lai	cong2 qing1 fa1 luo4	赣			14		
从速		qiung su	cong2 su4	赣			55		
从重		qiung qiung	cong2 zhong4	赣			83		
从长计议		qiung qiong ji ni	cong2 chang2 ji4 yi4	赣			87		
从难从严		qiung lan qiung nien	cong2 nan2 cong2 yan2	赣			11		
仓位		cong wei	cang1 wei4	赣			28		
仓促		cong cu	cang1 cu4	赣			197		
仓储		cong qyu	cang1 chu3	赣			107		
仓储式		cong qyu si	cang1 chu3 shi4	赣			8		
仓卒		cong zu	cang1 cu4	赣			116		
仓央嘉		cong yong ga	cang1 yang1 jia1	赣			13		
仓容		cong yiung	cang1 rong2	赣			14		
仓库		cong ku	cang1 ku4	赣			833		
仓库区		cong ku qyu	cang1 ku4 qu1	赣			8		
仓廪		cong lin	cang1 lin3	赣			48		
仓惶		cong fong	cang1 huang2	赣			29		
仓房		cong fong	cang1 fang2	赣			31		
仓猝		cong zu	cang1 cu4	赣			53		
仓皇		cong fong	cang1 huang2	赣			224		
仓皇失措		cong fong si co	cang1 huang2 shi1 cuo4	赣			8		
仓颉		cong xie	cang1 jie2	赣			17		
仓鼠		cong xyu	cang1 shu3	赣			20		
仔仔细细		zai zai xi xi	zai3 zi3 xi4 xi4	赣			40		
仔猪		zai jyu	zi3 zhu1	赣			15		
仔细		zai xi	zi3 xi4	赣			2997		
仔鸡		zai ji	zi3 ji1	赣			6		
仕女		si nyu	shi4 nv3	赣			102		
仕女图		si nyu tu	shi4 nv3 tu2	赣			18		
仕宦		si fon	shi4 huan4	赣			45		
仕途		si tu	shi4 tu2	赣			327		
他乡遇故知		ta xiong yu gu zi	ta1 xiang1 yu4 gu4 zhi1	赣			19		
他人		ta nin	ta1 ren2	赣			2288		
他们		ta men	ta1 men5	赣			93969		
他俩		ta liong	ta1 lia3	赣			468		
他国		ta gue	ta1 guo2	赣			137		
他妈的		ta me de	ta1 ma1 de5	赣			850		
他家		ta ga	ta1 jia1	赣			807		
他山之石		ta san zi xia	ta1 shan1 zhi1 shi2	赣			17		
他山石		ta san xia	ta1 shan1 shi2	赣			15		
他杀		ta sai	ta1 sha1	赣			270		
他物权		ta wu qon	ta1 wu4 quan2	赣			7		
他用		ta yiung	ta1 yong4	赣			495		
仗义		jiong ni	zhang4 yi4	赣			183		
仗义执言		jiong ni zi nien	zhang4 yi4 zhi2 yan2	赣			24		
仗义疏财		jiong ni su coi	zhang4 yi4 shu1 cai2	赣			30		
仗势欺人		jiong si qi nin	zhang4 shi4 qi1 ren2	赣			28		
仗恃		jiong si	zhang4 shi4	赣			18		
付与		fu yu	fu4 yu3	赣			64		
付之一炬		fu zi yi jyu	fu4 zhi1 yi2 ju4	赣			180		
付之一笑		fu zi yi xieu	fu4 zhi1 yi1 xiao4	赣			7		
付之东流		fu zi deng liu	fu4 zhi1 dong1 liu2	赣			26		
付之策		fu zi ce	fu4 zhi1 ce4	赣			12		
付出		fu qyu	fu4 chu1	赣			1517		
付印		fu yin	fu4 yin4	赣			32		
付息		fu xi	fu4 xi1	赣			45		
付托		fu to	fu4 tuo1	赣			79		
付款		fu kuon	fu4 kuan3	赣			279		
付款人		fu kuon nin	fu4 kuan3 ren2	赣			29		
付永刚		fu yiung gong	fu4 yong3 gang1	赣			10		
付海峰		fu hoi feng	fu4 hai3 feng1	赣			181		
付清		fu qiang	fu4 qing1	赣			60		
付清		fu qin	fu4 qing1	赣			60		
付现		fu xien	fu4 xian4	赣			12		
付笑谈		fu xieu tan	fu4 xiao4 tan2	赣			18		
付给		fu gie	fu4 gei3	赣			297		
付诸		fu jyu	fu4 zhu1	赣			98		
付诸东流		fu jyu deng liu	fu4 zhu1 dong1 liu2	赣			23		
付诸于		fu jyu yu	fu4 zhu1 yu2	赣			6		
付诸实施		fu jyu si si	fu4 zhu1 shi2 shi1	赣			118		
付诸实践		fu jyu si qien	fu4 zhu1 shi2 jian4	赣			23		
付账		fu jiong	fu4 zhang4	赣			27		
付费		fu fi	fu4 fei4	赣			159		
付钱		fu qien	fu4 qian2	赣			45		
仙丹		xien dan	xian1 dan1	赣			79		
